[2024-08-09 20:26:48.786] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":58,"status":7}
[2024-08-09 20:26:48.786] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":61,"status":7}
[2024-08-09 20:26:48.787] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":65,"status":7}
[2024-08-09 20:26:48.787] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":68,"status":7}
[2024-08-09 20:26:48.787] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":71,"status":7}
[2024-08-09 20:26:48.788] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":74,"status":7}
[2024-08-09 20:26:48.788] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":77,"status":7}
[2024-08-09 20:26:48.789] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":81,"status":7}
[2024-08-09 20:26:48.789] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":84,"status":7}
[2024-08-09 20:26:48.789] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":87,"status":7}
[2024-08-09 20:26:48.790] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":91,"status":7}
[2024-08-09 20:26:48.790] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":93,"status":7}
[2024-08-09 20:26:48.791] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":97,"status":7}
[2024-08-09 20:26:48.791] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":100,"status":7}
[2024-08-09 20:26:48.792] [info]  [InstalledAddonsProgressLogger] {"addonId":1592,"progress":33,"status":6}
[2024-08-09 20:26:48.793] [info]  [ProjectInstanceChangedEventHandler] Project instance 914482 - Baganator changed
[2024-08-09 20:26:48.795] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":100,"status":7}
[2024-08-09 20:26:48.800] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":100,"status":10}
[2024-08-09 20:26:48.801] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":0,"status":15}
[2024-08-09 20:26:48.801] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":1,"status":15}
[2024-08-09 20:26:48.801] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":2,"status":15}
[2024-08-09 20:26:48.801] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":3,"status":15}
[2024-08-09 20:26:48.801] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":4,"status":15}
[2024-08-09 20:26:48.801] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":5,"status":15}
[2024-08-09 20:26:48.801] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":6,"status":15}
[2024-08-09 20:26:48.801] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":7,"status":15}
